,TimeStep,GHI,Load,T,Wind
4,9,48.508846263077515,600.157547678976,2.82565311476753,4.137238545432076
4,10,73.69613182275238,605.1024165110462,3.160341410468499,4.137238545432076
4,11,87.68906824479397,616.678102237698,3.6065924714031197,5.171548181790095
4,12,90.48765552920229,611.2943655569866,3.941280767104091,5.171548181790095
4,13,80.22616881970512,607.2619945139061,4.387531828038713,5.171548181790095
4,14,59.70319540071079,597.6112444447592,4.4990945932723685,5.171548181790095
4,15,30.784460128491506,596.1164862312132,4.4990945932723685,5.171548181790095
4,16,1.8657248562722122,589.4248360308776,4.610657358506026,5.171548181790095
4,17,0.0,597.0246387705639,4.610657358506026,5.171548181790095
4,18,0.0,604.3202755490552,4.4990945932723685,5.171548181790095
4,19,0.0,588.6166237602441,4.275969062805055,6.205857818148114
4,20,0.0,564.0443628642778,4.387531828038713,6.205857818148114
4,21,0.0,542.4616183954035,4.4990945932723685,5.171548181790095
4,22,0.0,516.6944199974473,4.4990945932723685,4.137238545432076
4,23,0.0,474.94982050236194,4.4990945932723685,4.137238545432076
5,0,0.0,333.22153876702595,12.866301985796566,2.068619272716038
5,1,0.0,327.8117305884808,13.089427516263873,2.068619272716038
5,2,0.0,316.01878351502995,12.754739220562906,1.034309636358019
5,3,0.0,314.5022991478848,12.64317645532925,1.034309636358019
5,4,0.0,314.52837045652706,12.531613690095599,1.034309636358019
5,5,26.12014798781097,312.3123044921479,12.531613690095599,1.034309636358019
5,6,100.74914223869946,312.7815890882617,13.200990281497532,1.034309636358019
5,7,180.97531105840457,323.3231106982034,14.093492403366778,2.068619272716038
5,8,256.5371677374292,340.9864600470352,14.985994525236027,1.034309636358019
5,9,506.54429847790567,363.69896365169774,16.659436003740865,2.068619272716038
5,10,490.6856371995919,382.74844054067637,18.667565777946674,2.068619272716038
5,11,523.3358221843555,391.5996687438719,17.99818918654473,2.068619272716038
5,12,619.4206522823745,390.98699166643837,18.890691308413988,2.068619272716038
5,13,498.14853662468073,384.7124832557408,19.671630665049573,2.068619272716038
5,14,569.0460811630247,369.2738903705658,18.109751951778392,1.034309636358019
5,15,265.8657920187902,363.37307163149944,18.109751951778392,2.068619272716038
5,16,304.11315157237055,364.9416987105248,18.109751951778392,2.068619272716038
5,17,176.31099891772402,370.34281629519626,19.00225407364764,2.068619272716038
5,18,63.434645113255215,372.7848341056524,18.779128543180327,1.034309636358019
5,19,0.0,374.71411510739216,16.882561534208183,1.2411715636296228
5,20,0.0,371.6898367777839,15.990059412338931,0.8274477090864152
5,21,0.0,373.210666394568,15.209120055703343,0.6205857818148114
5,22,0.0,371.7637056432632,14.651306229535056,0.7240167454506132
5,23,0.0,352.9879781571985,14.205055168600433,1.137740599993821
6,0,0.0,365.9454461743582,6.395661602244519,3.102928909074057
6,1,0.0,356.2077915854111,6.618787132711832,2.068619272716038
6,2,0.0,354.16988000486754,6.730349897945487,2.068619272716038
6,3,0.0,361.0787915520019,6.841912663179143,3.102928909074057
6,4,0.0,374.49250851095434,7.065038193646455,3.102928909074057
6,5,0.0,397.669951367496,7.065038193646455,3.102928909074057
6,6,0.0,455.89165320870114,7.176600958880112,2.068619272716038
6,7,0.9328624281361061,490.5274607138131,7.288163724113768,2.068619272716038
6,8,29.851597700355395,501.14285118923397,7.511289254581077,2.068619272716038
6,9,58.77033297257468,506.24849340658386,7.8459775502820435,2.068619272716038
6,10,78.3604439634329,512.0059196643309,8.29222861121667,2.068619272716038
6,11,86.75620581665787,508.2907502367665,8.515354141683982,3.102928909074057
6,12,83.02475610411344,507.9952747748495,8.738479672151293,3.102928909074057
6,13,68.09895725393575,512.0015744146918,8.850042437384952,3.102928909074057
6,14,42.911671694260875,504.34528380808223,9.07316796785226,3.102928909074057
6,15,11.194349137633274,501.31231507379175,8.850042437384952,3.102928909074057
6,16,0.0,496.14149449024046,8.850042437384952,3.102928909074057
6,17,0.0,518.771438730146,9.07316796785226,3.102928909074057
6,18,0.0,518.9756644226236,9.07316796785226,4.137238545432076
6,19,0.0,509.9289009316325,9.184730733085916,3.102928909074057
6,20,0.0,488.44609673147585,9.184730733085916,4.137238545432076
6,21,0.0,469.9528089584115,8.850042437384952,5.171548181790095
6,22,0.0,452.68053009057525,8.069103080749358,3.102928909074057
6,23,0.0,424.97536028619675,7.288163724113768,3.102928909074057
7,0,0.0,448.2614339107336,7.511289254581077,6.205857818148114
7,1,0.0,432.6577222960445,7.73441478504839,7.240167454506132
7,2,0.0,427.95184105896794,7.957540315515704,8.274477090864153
7,3,0.0,434.4262298179089,7.957540315515704,7.240167454506132
7,4,0.0,439.8968711130164,7.511289254581077,6.205857818148114
7,5,0.0,452.4632687437762,7.511289254581077,8.274477090864153
7,6,0.0,505.3881383294747,7.622852019814735,8.274477090864153
7,7,0.0,547.4195228817953,7.065038193646455,7.240167454506132
7,8,13.99293642204159,562.2280578801721,7.176600958880112,7.240167454506132
7,9,44.7773965505331,563.2231149393232,7.3997264893474215,6.205857818148114
7,10,69.03181968207187,566.2300122703757,7.622852019814735,7.240167454506132
7,11,83.02475610411344,584.006337542246,7.73441478504839,7.240167454506132
7,12,84.89048096038566,592.1666745528897,7.8459775502820435,6.205857818148114
7,13,75.56185667902459,593.7787539391132,8.180665845983015,7.240167454506132
7,14,55.03888326003025,576.4152253018374,8.403791376450327,6.205857818148114
7,15,26.12014798781097,566.5776304441732,8.515354141683982,6.205857818148114
7,16,0.0,560.0597893780342,8.29222861121667,4.137238545432076
7,17,0.0,565.7172754616595,8.180665845983015,4.137238545432076
7,18,0.0,574.3599327227382,8.180665845983015,5.171548181790095
7,19,0.0,568.3895902732359,7.957540315515704,5.171548181790095
7,20,0.0,545.0600644360962,7.8459775502820435,3.102928909074057
7,21,0.0,529.9864706286791,7.3997264893474215,5.171548181790095
7,22,0.0,511.3193737214181,7.288163724113768,4.137238545432076
7,23,0.0,476.46630486950727,7.176600958880112,3.102928909074057
