,TimeStep,GHI,Load,T,Wind
0,88,447.12182706383163,475.4281672146972,12.873176690700797,3.226849167966821
0,89,299.5388279107332,470.27659662406614,11.794230755285053,4.302465557289095
0,90,137.74413254289192,464.56995926651643,11.892316749413766,4.302465557289095
0,91,12.02528141247469,458.3082550421819,10.813370813998029,4.302465557289095
0,92,0.0,438.16529289416565,9.342080902067481,3.226849167966821
0,93,0.0,418.90768540134604,8.361220960780448,3.226849167966821
0,94,0.0,411.87072258444033,7.870790990136933,3.226849167966821
0,95,0.0,391.4479334266043,7.576533007750826,3.226849167966821
0,96,0.0,388.4432328614518,7.478447013622123,3.226849167966821
0,97,0.0,372.76374201118557,7.184189031236012,3.226849167966821
0,98,0.0,366.20844871926994,7.7727049960082315,2.1512327786445473
0,99,0.0,358.12557480541517,8.165048972523046,2.1512327786445473
0,100,17.491318418145003,351.7812987338439,6.791845054721201,2.1512327786445473
0,101,147.58299915309848,345.4507845203014,8.459306954909154,0.0
0,102,309.37769452093977,357.39618953898264,9.734424878582292,2.1512327786445473
0,103,478.8248416967195,387.7597208212917,10.813370813998029,3.226849167966821
0,104,632.9670852566225,420.4444406285931,12.284660725928575,2.1512327786445473
0,105,722.6100921496156,439.6011269636939,14.148294614373928,1.0756163893222737
0,106,736.8217883643583,438.651549871609,14.540638590888747,1.0756163893222737
0,107,659.2040628838398,435.47253080694253,15.81575651456189,2.1512327786445473
0,108,659.2040628838398,430.15581632210586,16.502358473462806,2.1512327786445473
0,109,734.6353735620902,412.31110613587884,17.090874438235023,2.1512327786445473
0,110,555.3493597761039,395.0948600583655,17.77747639713595,2.1512327786445473
0,111,342.1739165549617,386.3376488095247,17.58130440887854,2.1512327786445473
0,112,256.9037392665047,384.0623335108048,16.894702449977622,2.1512327786445473
0,113,163.98111017010942,393.2002931269167,16.698530461720217,3.226849167966821
0,114,99.48187350319972,396.2462796656206,16.306186485205405,1.0756163893222737
0,115,9.838866610206566,391.3837107899836,14.736810579146145,2.1512327786445473
0,116,0.0,374.69042021101177,13.952122626116529,1.0756163893222737
0,117,0.0,362.5477601296136,13.657864643730418,1.0756163893222737
0,118,0.0,360.96971882894894,13.657864643730418,2.1512327786445473
0,119,0.0,339.41844672692713,13.657864643730418,2.1512327786445473
0,120,0.0,341.2350290638602,13.0693486789582,1.0756163893222737
0,121,0.0,332.47323056229857,13.363606661344312,2.1512327786445473
0,122,0.0,321.39024343587835,13.0693486789582,2.1512327786445473
0,123,0.0,319.97734602941955,12.77509069657209,2.1512327786445473
0,124,17.491318418145003,321.15170229974393,12.677004702443382,2.1512327786445473
0,125,146.48979175196442,321.40859274636057,13.461692655473016,1.0756163893222737
0,126,169.44714717577972,329.5327525339006,13.461692655473016,1.0756163893222737
0,127,350.91957576403416,344.51955673869867,14.932982567403561,2.1512327786445473
0,128,465.70635288311075,360.89632158702017,15.423412538047074,2.1512327786445473
0,129,658.1108554827057,380.13099251663675,16.698530461720217,3.226849167966821
0,130,735.7285809632243,396.6086786225433,18.071734379522056,3.226849167966821
0,131,776.1772548051845,414.8524864865235,18.85642233255168,3.226849167966821
0,132,775.0840474040505,416.6369574552131,19.346852303195195,3.226849167966821
0,133,463.5199380808426,411.2743697441039,19.346852303195195,3.226849167966821
0,134,413.2323976286757,399.97119089189755,19.444938297323898,4.302465557289095
0,135,342.1739165549617,389.1129829437169,19.346852303195195,4.302465557289095
0,136,346.54674615949796,389.36069868515955,19.935368267967416,3.226849167966821
0,137,87.45659209072501,391.9846508830409,18.66025034429428,3.226849167966821
0,138,39.35546644082626,399.89779364996883,17.188960432363732,4.302465557289095
0,139,4.372829604536251,399.80604699769185,16.208100491076692,4.302465557289095
0,140,0.0,388.9937123756496,12.873176690700797,4.302465557289095
0,141,0.0,381.4246193550284,12.284660725928575,4.302465557289095
0,142,0.0,384.39262129921644,11.794230755285053,4.302465557289095
0,143,0.0,365.41025346362954,11.107628796384141,3.226849167966821
0,144,0.0,349.4417608983693,10.322940843354507,4.302465557289095
0,145,0.0,339.877179688714,9.832510872710996,3.226849167966821
0,146,0.0,338.86337996000856,8.65547894316656,4.302465557289095
0,147,0.0,339.2395409746924,7.67461900187953,3.226849167966821
0,148,8.745659209072501,345.65262703547154,7.380361019493419,2.1512327786445473
0,149,123.53243632814909,371.6673703353771,7.282275025364715,2.1512327786445473
0,150,169.44714717577972,432.0962565796932,7.968876984265639,2.1512327786445473
0,151,137.74413254289192,470.00594421955435,8.557392949037856,3.226849167966821
0,152,182.56563598938848,493.4609578583329,8.557392949037856,3.226849167966821
0,153,415.41881243094383,497.36018758412376,9.538252890324886,2.1512327786445473
0,154,625.3146334486839,515.7737265950308,10.519112831611922,3.226849167966821
0,155,658.1108554827057,529.930224175945,11.499972772898952,3.226849167966821
0,156,489.75691570806015,525.2098625314445,12.088488737671168,3.226849167966821
0,157,463.5199380808426,524.7373677116287,12.578918708314687,3.226849167966821
0,158,555.3493597761039,518.9435710543892,13.657864643730418,3.226849167966821
0,159,461.3335232785745,522.1547013874326,13.755950637859122,3.226849167966821
0,160,408.8595680241395,508.93860629329527,13.167434673086904,3.226849167966821
0,161,301.7252427130013,493.92427817270703,13.952122626116529,2.1512327786445473
0,162,138.83733994402598,493.92886542542783,12.873176690700797,2.1512327786445473
0,163,14.211696214742819,494.1536446036673,12.186574731799872,1.0756163893222737
0,164,0.0,477.32732139886696,10.813370813998029,1.0756163893222737
0,165,0.0,459.8587722273239,10.126768855097106,1.0756163893222737
0,166,0.0,447.10140999510725,9.930596866839704,1.0756163893222737
0,167,0.0,419.8343258303617,9.145908913810077,0.0
1,0,0.0,367.74979129910406,16.404272479334104,1.0756163893222737
1,1,0.0,355.6575917965653,16.01192850281929,1.0756163893222737
1,2,0.0,347.58847994047187,15.619584526304479,1.0756163893222737
1,3,0.0,347.3820500727146,14.63872458501745,1.0756163893222737
1,4,0.0,351.51982093464,13.755950637859122,0.0
1,5,4.372829604536251,373.3922061198992,13.265520667215599,1.0756163893222737
1,6,45.91471084763064,417.74709108891676,13.461692655473016,1.0756163893222737
1,7,96.20225129979752,448.95469095300484,14.246380608502635,1.0756163893222737
1,8,143.21016954856225,471.8133518513132,14.834896573274857,2.1512327786445473
1,9,345.4535387583638,481.3091230717606,15.81575651456189,1.0756163893222737
1,10,399.0207014139329,492.9976376438252,16.404272479334104,2.1512327786445473
1,11,426.3508864422845,505.3696642560498,17.973648385393354,2.1512327786445473
1,12,427.44409384341856,505.20910771443107,17.77747639713595,1.0756163893222737
1,13,401.2071162162011,496.9748519641319,18.758336338422982,1.0756163893222737
1,14,348.73316096176603,488.25433933625544,18.758336338422982,1.0756163893222737
1,15,275.48826508578384,477.7539430922765,19.444938297323898,1.0756163893222737
1,16,186.93846559392472,468.4233156661687,18.85642233255168,2.1512327786445473
1,17,123.53243632814909,463.5653341431188,19.05259432080909,1.0756163893222737
1,18,17.491318418145003,459.9918047532863,17.58130440887854,2.1512327786445473
1,19,0.0,454.32186601670105,16.796616455848916,2.1512327786445473
1,20,0.0,441.28008942207737,16.01192850281929,1.0756163893222737
1,21,0.0,437.8579418686894,16.306186485205405,1.0756163893222737
1,22,0.0,411.4303389331356,16.01192850281929,2.1512327786445473
1,23,0.0,381.44296866551053,15.521498532175778,1.0756163893222737
1,24,0.0,360.6623678034727,15.03106856153226,1.0756163893222737
1,25,0.0,351.31797841946974,15.129154555660964,2.1512327786445473
1,26,0.0,346.33613907563176,14.442552596760043,1.0756163893222737
1,27,0.0,346.32237711773666,14.442552596760043,2.1512327786445473
1,28,0.0,350.5243705164165,14.834896573274857,2.1512327786445473
1,29,13.118488813608757,371.2682726576238,14.736810579146145,1.0756163893222737
1,30,158.51507316443912,419.57284813102393,15.325326543918372,1.0756163893222737
1,31,327.96222034021883,449.8125214926786,15.913842508690585,1.0756163893222737
1,32,502.8754045216689,473.15285201584345,17.679390403007243,2.1512327786445473
1,33,641.7127444656949,486.23132723143135,18.66025034429428,2.1512327786445473
1,34,741.1946179688946,494.3600743715584,19.05259432080909,1.0756163893222737
1,35,737.9149957654923,507.4431369397334,19.73919627971001,1.0756163893222737
1,36,776.1772548051845,508.6771284940915,21.210486191640555,3.226849167966821
1,37,728.0761291552858,501.84659544507684,22.289432127056287,3.226849167966821
1,38,648.2719888724993,492.58477800817684,21.799002156412772,3.226849167966821
1,39,513.8074785330094,484.71292131466635,22.093260138798886,2.1512327786445473
1,40,346.54674615949796,473.7859033772778,21.799002156412772,3.226849167966821
1,41,167.26073237351162,468.81323863874775,21.60283016815537,2.1512327786445473
1,42,17.491318418145003,466.58379666616634,20.62197022686834,1.0756163893222737
1,43,0.0,461.3955274545711,19.15068031493779,1.0756163893222737
1,44,0.0,450.9043058159001,18.169820373650765,2.1512327786445473
1,45,0.0,446.8674562115599,17.287046426492434,2.1512327786445473
1,46,0.0,420.93069750617013,16.698530461720217,3.226849167966821
1,47,0.0,390.6864367919284,15.913842508690585,3.226849167966821
1,48,0.0,366.65800697588264,15.81575651456189,2.1512327786445473
1,49,0.0,353.11162409333355,15.81575651456189,3.226849167966821
1,50,0.0,345.2581167103054,15.521498532175778,3.226849167966821
1,51,0.0,347.038000426274,15.03106856153226,2.1512327786445473
1,52,0.0,353.249243971883,14.540638590888747,2.1512327786445473
1,53,12.02528141247469,375.76844257633826,14.932982567403561,2.1512327786445473
1,54,155.23545096103692,424.38036897534835,15.81575651456189,2.1512327786445473
1,55,334.52146474702323,453.74386258671296,17.48321841474984,1.0756163893222737
1,56,502.8754045216689,476.2080131598554,19.15068031493779,2.1512327786445473
1,57,642.8059518668289,487.2084283391727,20.916228209254445,2.1512327786445473
1,58,743.3810327711627,497.8372698563929,21.504744174026666,3.226849167966821
1,59,795.8549880255978,510.27351900537207,21.504744174026666,3.226849167966821
1,60,796.9481954267318,512.1910225998903,22.583690109442397,3.226849167966821
1,61,741.1946179688946,511.0763016135997,22.976034085957213,3.226849167966821
1,62,642.8059518668289,502.140184512658,23.368378062472022,3.226849167966821
1,63,508.3414415273392,494.93807790141256,23.270292068343323,3.226849167966821
1,64,341.0807091538276,485.7496577064414,22.779862097699805,1.0756163893222737
1,65,157.42186576330505,484.35052225787746,21.897088150541478,2.1512327786445473
1,66,15.30490361587688,479.9375117387196,20.916228209254445,1.0756163893222737
1,67,0.0,471.51058817842414,19.73919627971001,2.1512327786445473
1,68,0.0,459.7073903908795,19.248766309066497,3.226849167966821
1,69,0.0,448.1702576552595,18.66025034429428,3.226849167966821
1,70,0.0,419.85267514084376,18.169820373650765,2.1512327786445473
1,71,0.0,388.5212174559676,17.58130440887854,3.226849167966821
1,72,0.0,368.28192150281967,16.60044446759151,2.1512327786445473
1,73,0.0,355.341066065915,16.60044446759151,3.226849167966821
1,74,0.0,352.08864975931994,16.306186485205405,2.1512327786445473
1,75,0.0,351.84093401787754,16.01192850281929,2.1512327786445473
1,76,0.0,359.1760731550852,16.110014496947997,2.1512327786445473
1,77,9.838866610206566,381.86041555387976,15.913842508690585,2.1512327786445473
1,78,151.95582875763472,432.78894322516135,16.992788444106324,2.1512327786445473
1,79,330.148635142487,464.13875032038584,18.071734379522056,2.1512327786445473
1,80,495.2229527137305,489.6534746849531,20.033454262096118,2.1512327786445473
1,81,635.1535000588906,500.0942357447645,20.52388423273964,3.226849167966821
1,82,682.1614183076553,513.984668273754,21.60283016815537,2.1512327786445473
1,83,768.5248029972462,516.9480828653553,22.485604115313702,2.1512327786445473
1,84,768.5248029972462,513.2277589916649,23.368378062472022,3.226849167966821
1,85,624.2214260475499,504.17695867524327,23.760722038986835,3.226849167966821
1,86,540.044456160227,493.1536068328569,23.564550050729434,3.226849167966821
1,87,359.66523497310664,487.91946429512285,23.368378062472022,1.0756163893222737
1,88,178.19280638485222,480.1072428856461,23.270292068343323,1.0756163893222737
1,89,132.2780955372216,474.8685130951913,23.074120080085915,1.0756163893222737
1,90,8.745659209072501,468.69396807068057,21.995174144670184,1.0756163893222737
1,91,0.0,458.83579789331037,21.014314203383158,1.0756163893222737
1,92,0.0,444.52333102349826,20.22962625035353,2.1512327786445473
1,93,0.0,437.93133911061824,20.131540256224824,1.0756163893222737
1,94,0.0,412.8065377186301,19.54302429145261,1.0756163893222737
1,95,0.0,386.97528752354646,19.15068031493779,1.0756163893222737
1,96,0.0,359.82747392686815,19.248766309066497,0.0
1,97,0.0,355.524559270603,19.248766309066497,0.0
1,98,0.0,349.7261752607762,19.346852303195195,2.1512327786445473
1,99,0.0,350.1115108807682,19.15068031493779,0.0
1,100,0.0,349.6390159610862,18.954508326680386,0.0
1,101,8.745659209072501,353.2217200560928,19.05259432080909,0.0
1,102,144.3033769496963,361.03852881815675,19.641110285581306,0.0
1,103,324.68259813681664,378.84195303083226,21.014314203383158,0.0
1,104,479.9180490978536,397.75092362449027,22.87794809182851,1.0756163893222737
1,105,533.4852117534227,414.0818151466734,23.17220607421462,2.1512327786445473
1,106,713.8644329405431,424.3299083964888,24.054980021372945,2.1512327786445473
1,107,764.1519733927099,434.2660631683748,24.937753968531275,3.226849167966821
1,108,764.1519733927099,433.986236158555,25.33009794504609,3.226849167966821
1,109,731.355751358688,427.3575456247106,25.91861390981831,3.226849167966821
1,110,632.9670852566225,419.1370518323064,25.624355927432198,3.226849167966821
1,111,495.2229527137305,411.471624906687,26.31095788633312,2.1512327786445473
1,112,327.96222034021883,408.10452538461175,25.820527915689606,2.1512327786445473
1,113,151.95582875763472,404.301629563819,25.722441921560897,1.0756163893222737
1,114,9.838866610206566,400.63176626898854,24.643495986145165,0.0
1,115,0.0,395.5123069467348,23.564550050729434,0.9680547503900462
1,116,0.0,387.81935610532537,22.779862097699805,1.1831780282545012
1,117,0.0,379.10801808275687,22.19134613292759,1.3983013061189555
1,118,0.0,365.0065685331554,20.42579823861093,1.2907396671867284
1,119,0.0,349.804159855292,18.169820373650765,1.2907396671867284
1,120,0.0,336.89541578663074,15.521498532175778,1.2907396671867284
1,121,0.0,324.8628515681258,13.461692655473016,1.3983013061189555
1,122,0.0,317.4267910734668,11.892316749413766,1.3983013061189555
1,123,0.0,313.47251341622945,11.696144761156358,1.2907396671867284
1,124,0.0,311.95869475218547,11.401886778770251,1.1831780282545012
1,125,3.279622203402189,314.004643619945,10.519112831611922,1.0756163893222737
1,126,76.5245180793844,319.81678958766696,11.107628796384141,1.0756163893222737
1,127,230.66676163928724,330.3492971998894,12.480832714185983,1.0756163893222737
1,128,260.18336146990697,352.25838090624677,14.246380608502635,2.1512327786445473
1,129,334.52146474702323,365.03409244894556,14.736810579146145,1.0756163893222737
1,130,614.3825594373433,380.68605938342154,16.01192850281929,2.1512327786445473
1,131,722.6100921496156,398.02616328172314,17.188960432363732,2.1512327786445473
1,132,659.2040628838398,401.338214972218,17.090874438235023,2.1512327786445473
1,133,523.6463451432161,394.34253802899747,16.992788444106324,1.0756163893222737
1,134,532.3920043522885,381.9384001483956,18.56216435016557,2.1512327786445473
1,135,352.0127831651683,376.1216669279529,17.973648385393354,3.226849167966821
1,136,172.7267693791819,375.6583466135788,15.129154555660964,2.1512327786445473
1,137,142.11696214742815,382.8145799985518,16.110014496947997,1.0756163893222737
1,138,8.745659209072501,391.434171368843,14.736810579146145,1.0756163893222737
1,139,0.0,388.7047105607894,12.873176690700797,1.0756163893222737
1,140,0.0,389.13591950692006,12.284660725928575,0.0
1,141,0.0,383.9476502953247,11.794230755285053,0.0
1,142,0.0,372.2912470915035,11.696144761156358,0.4302465557289094
1,143,0.0,351.4005503665727,11.499972772898952,0.7529314725255913
1,144,0.0,340.927678038384,11.009542802255437,1.1831780282545012
1,145,0.0,331.78054381696427,10.322940843354507,1.6134245839834105
1,146,0.0,326.30327289037484,10.126768855097106,2.0436711397123197
1,147,0.0,327.84461547020896,11.499972772898952,2.3663560565090025
1,148,0.0,339.77167107854183,11.401886778770251,2.1512327786445473
1,149,3.279622203402189,365.9607329778273,11.009542802255437,3.226849167966821
1,150,139.93054734516002,422.0270691819787,10.91145680812673,0.0
1,151,294.0727909050629,461.69370387473924,12.77509069657209,3.226849167966821
1,152,348.73316096176603,484.1073938690222,14.148294614373928,4.302465557289095
1,153,333.42825734588916,491.99301262029365,14.834896573274857,4.302465557289095
1,154,385.9022126003242,507.14496061943146,16.698530461720217,5.378081946611368
1,155,414.32560502980976,521.7234924413021,16.796616455848916,5.378081946611368
1,156,414.32560502980976,515.9205211787545,16.502358473462806,5.378081946611368
1,157,385.9022126003242,512.7690260298782,15.227240549789672,3.226849167966821
1,158,176.00639158258414,506.0852875645872,15.129154555660964,3.226849167966821
1,159,136.65092514175785,497.7822219249464,15.227240549789672,2.1512327786445473
1,160,89.64300689299316,487.3827468386864,15.129154555660964,3.226849167966821
1,161,75.43131067825033,485.02944704531683,15.521498532175778,3.226849167966821
1,162,3.279622203402189,478.14386606485556,15.521498532175778,3.226849167966821
1,163,0.0,468.29487049279345,15.227240549789672,2.1512327786445473
1,164,0.0,459.5605958071558,14.932982567403561,3.226849167966821
1,165,0.0,447.3399511312418,14.736810579146145,2.1512327786445473
1,166,0.0,420.155438913599,14.834896573274857,2.581479334373457
1,167,0.0,388.1175325254935,14.736810579146145,2.473917695441229
2,0,0.0,377.1721652776227,8.65547894316656,2.2587944175767745
2,1,0.0,366.25890929812937,8.851650931423963,2.689040973305684
2,2,0.0,358.9008334978525,8.949736925552669,3.1192875290345934
2,3,0.0,358.51549777799426,8.949736925552669,3.4419724458312753
2,4,0.0,362.6211573715424,9.047822919681373,3.226849167966821
2,5,0.0,381.6172871650244,9.047822919681373,4.302465557289095
2,6,57.93999226010533,433.3852960654978,9.243994907938777,4.302465557289095
2,7,151.95582875763472,467.34529330084234,10.028682860968402,4.302465557289095
2,8,241.59883565062785,493.97932610415353,10.519112831611922,3.226849167966821
2,9,166.16752497237755,502.52552013264994,11.303800784641544,4.302465557289095
2,10,368.41089418217916,511.8744968692399,12.77509069657209,3.226849167966821
2,11,394.6478718093967,522.4024171288752,13.167434673086904,3.226849167966821
2,12,529.1123821488864,518.7279665813238,14.540638590888747,3.226849167966821
2,13,490.85012310919416,514.06265286827,16.404272479334104,4.302465557289095
2,14,310.47090192207384,506.3330033060299,15.325326543918372,4.302465557289095
2,15,235.03959124382354,497.48863285736525,14.932982567403561,2.1512327786445473
2,16,144.3033769496963,488.4332451883564,14.540638590888747,3.226849167966821
2,17,69.96527367258001,482.42384405805143,13.952122626116529,2.1512327786445473
2,18,0.0,480.74488159966796,13.461692655473016,1.0756163893222737
2,19,0.0,475.9694720237207,13.0693486789582,1.2907396671867284
2,20,0.0,469.50592538408216,12.77509069657209,1.0756163893222737
2,21,0.0,450.66117742704483,12.480832714185983,1.1831780282545012
2,22,0.0,416.2470344826341,11.99040274354247,1.7209862229156376
2,23,0.0,386.4248080093486,11.401886778770251,2.3663560565090025
2,24,0.0,366.6121336497441,10.813370813998029,3.226849167966821
2,25,0.0,353.9923912960768,10.322940843354507,3.7646573626279567
2,26,0.0,347.9967522235333,9.930596866839704,4.302465557289095
2,27,0.0,347.32700214126805,9.734424878582292,4.302465557289095
2,28,0.0,355.3364787133279,9.636338884453592,4.302465557289095
2,29,0.0,381.387920734064,9.243994907938777,4.302465557289095
2,30,29.516599830619693,445.93164107737005,9.342080902067481,4.302465557289095
2,31,78.71093288165252,474.28133496002926,9.440166896196185,5.378081946611368
2,32,125.71885113041722,485.9515001217453,9.342080902067481,4.302465557289095
2,33,165.0743175712435,500.1309343657289,9.047822919681373,3.226849167966821
2,34,192.40450259959505,514.5076237722953,9.145908913810077,4.302465557289095
2,35,392.46145700712856,525.5860235461286,9.734424878582292,4.302465557289095
2,36,390.2750422048605,524.4162546283912,10.91145680812673,3.226849167966821
2,37,360.7584423742407,520.5537235235648,11.696144761156358,4.302465557289095
2,38,485.38408610352394,511.0441903452224,11.598058767027654,4.302465557289095
2,39,421.9780568377482,505.66784057635186,11.99040274354247,4.302465557289095
2,40,190.21808779732694,491.83704343126203,11.696144761156358,3.226849167966821
2,41,49.19433305103282,488.57545241949293,11.303800784641544,3.226849167966821
2,42,0.0,484.3459350051566,11.009542802255437,3.226849167966821
2,43,0.0,477.519989308729,10.322940843354507,4.302465557289095
2,44,0.0,474.6666705800212,9.636338884453592,3.226849167966821
2,45,0.0,457.1293114192703,9.440166896196185,2.1512327786445473
2,46,0.0,426.2703485542101,9.440166896196185,2.1512327786445473
2,47,0.0,397.154570784154,9.342080902067481,2.1512327786445473
2,48,0.0,373.08485499455696,9.440166896196185,3.226849167966821
2,49,0.0,361.18991065460125,9.243994907938777,3.226849167966821
2,50,0.0,354.87774585140716,8.949736925552669,3.226849167966821
2,51,0.0,353.4969598131918,8.75356493729526,3.226849167966821
2,52,0.0,362.6211573715424,8.361220960780448,3.226849167966821
2,53,0.0,386.84225499758406,7.968876984265639,2.1512327786445473
2,54,54.66037005670314,447.2160932105875,7.870790990136933,3.226849167966821
2,55,147.58299915309848,474.6391465643648,8.459306954909154,3.226849167966821
2,56,236.13279864495755,490.92875221286243,8.851650931423963,2.1512327786445473
2,57,310.47090192207384,501.29152867815816,9.734424878582292,3.226849167966821
2,58,191.31129519846098,513.5213480592462,9.832510872710996,2.1512327786445473
2,59,389.1818348037263,521.7785403727487,10.126768855097106,2.1512327786445473
2,60,388.08862740259224,523.6731073041975,10.813370813998029,2.1512327786445473
2,61,358.5720275719726,525.5080389516128,11.598058767027654,2.1512327786445473
2,62,160.70148796670722,518.6224579711518,11.107628796384141,2.1512327786445473
2,63,228.48034683701914,511.15887356070255,9.930596866839704,1.0756163893222737
2,64,73.24489587598221,499.66302679863406,10.617198825740623,2.1512327786445473
